image_location,split,is_duplicate,duplicate_of
data/training_data/training_data/11035.png,train,False,
data/training_data/training_data/11036.png,train,False,
data/training_data/training_data/11037.png,train,False,
data/training_data/training_data/11038.png,train,False,
data/training_data/training_data/11039.png,train,False,
data/training_data/training_data/1104.png,train,False,
data/training_data/training_data/11040.png,train,False,
data/training_data/training_data/11041.png,train,False,
data/training_data/training_data/11042.png,train,False,
data/training_data/training_data/11043.png,train,False,
data/training_data/training_data/11044.png,train,False,
data/training_data/training_data/11045.png,train,False,
data/training_data/training_data/11046.png,train,False,
data/training_data/training_data/11047.png,train,False,
data/training_data/training_data/11048.png,train,False,
data/training_data/training_data/11049.png,train,False,
data/training_data/training_data/1105.png,train,False,
data/training_data/training_data/11050.png,train,False,
data/training_data/training_data/11051.png,train,False,
data/training_data/training_data/11052.png,train,False,
data/training_data/training_data/11053.png,train,False,
data/training_data/training_data/11054.png,train,False,
data/training_data/training_data/11055.png,train,False,
data/training_data/training_data/11056.png,train,False,
data/training_data/training_data/11057.png,train,False,
data/training_data/training_data/11058.png,train,False,
data/training_data/training_data/11059.png,train,False,
data/training_data/training_data/1106.png,train,False,
data/training_data/training_data/11060.png,train,False,
data/training_data/training_data/11061.png,train,False,
data/training_data/training_data/11062.png,train,False,
data/training_data/training_data/11063.png,train,False,
data/training_data/training_data/11064.png,train,False,
data/training_data/training_data/11065.png,train,False,
data/training_data/training_data/11066.png,train,False,
data/training_data/training_data/11067.png,train,False,
data/training_data/training_data/11068.png,train,False,
data/training_data/training_data/11069.png,train,False,
data/training_data/training_data/1107.png,train,False,
data/training_data/training_data/11070.png,train,False,
data/training_data/training_data/11071.png,train,False,
data/training_data/training_data/11072.png,train,False,
data/training_data/training_data/11073.png,train,False,
data/training_data/training_data/11074.png,train,False,
data/training_data/training_data/11075.png,train,False,
data/training_data/training_data/11076.png,train,False,
data/training_data/training_data/11077.png,train,False,
data/training_data/training_data/11078.png,train,False,
data/training_data/training_data/11079.png,train,False,
data/training_data/training_data/1108.png,train,False,
data/training_data/training_data/11080.png,train,False,
data/training_data/training_data/11081.png,train,False,
data/training_data/training_data/11082.png,train,False,
data/training_data/training_data/11083.png,train,False,
data/training_data/training_data/11084.png,train,False,
data/training_data/training_data/11085.png,train,False,
data/training_data/training_data/11086.png,train,False,
data/training_data/training_data/11087.png,train,False,
data/training_data/training_data/11088.png,train,False,
data/training_data/training_data/11089.png,train,False,
data/training_data/training_data/1109.png,train,False,
data/training_data/training_data/11090.png,train,False,
data/training_data/training_data/11091.png,train,False,
data/training_data/training_data/11092.png,train,False,
data/training_data/training_data/11093.png,train,False,
data/training_data/training_data/11094.png,train,False,
data/training_data/training_data/11095.png,train,False,
data/training_data/training_data/11096.png,train,False,
data/training_data/training_data/11097.png,train,False,
data/training_data/training_data/11098.png,train,False,
data/training_data/training_data/11099.png,train,False,
data/training_data/training_data/111.png,train,False,
data/training_data/training_data/1110.png,train,False,
data/training_data/training_data/11100.png,train,False,
data/training_data/training_data/11101.png,train,False,
data/training_data/training_data/11102.png,train,False,
data/training_data/training_data/11103.png,train,False,
data/training_data/training_data/11104.png,train,False,
data/training_data/training_data/11105.png,train,False,
data/training_data/training_data/11106.png,train,False,
data/training_data/training_data/11107.png,train,False,
data/training_data/training_data/11108.png,train,False,
data/training_data/training_data/11109.png,train,False,
data/training_data/training_data/1111.png,train,False,
data/training_data/training_data/11110.png,train,False,
data/training_data/training_data/11111.png,train,False,
data/training_data/training_data/11112.png,train,False,
data/training_data/training_data/11113.png,train,False,
data/training_data/training_data/11114.png,train,False,
data/training_data/training_data/11115.png,train,False,
data/training_data/training_data/11116.png,train,False,
data/training_data/training_data/11117.png,train,False,
data/training_data/training_data/11118.png,train,False,
data/training_data/training_data/11119.png,train,False,
data/training_data/training_data/1112.png,train,False,
data/training_data/training_data/11120.png,train,False,
data/training_data/training_data/11121.png,train,False,
data/training_data/training_data/11122.png,train,False,
data/training_data/training_data/11123.png,train,False,
data/training_data/training_data/11124.png,train,False,
data/training_data/training_data/11125.png,train,False,
data/training_data/training_data/11126.png,train,False,
data/training_data/training_data/11127.png,train,False,
data/training_data/training_data/11128.png,train,False,
data/training_data/training_data/11129.png,train,False,
data/training_data/training_data/1113.png,train,False,
data/training_data/training_data/11130.png,train,False,
data/training_data/training_data/11131.png,train,False,
data/training_data/training_data/11132.png,train,False,
data/training_data/training_data/11133.png,train,False,
data/training_data/training_data/11134.png,train,False,
data/training_data/training_data/11135.png,train,False,
data/training_data/training_data/11136.png,train,False,
data/training_data/training_data/11137.png,train,False,
data/training_data/training_data/11138.png,train,False,
data/training_data/training_data/11139.png,train,False,
data/training_data/training_data/1114.png,train,False,
data/training_data/training_data/11140.png,train,False,
data/training_data/training_data/11141.png,train,False,
data/training_data/training_data/11142.png,train,False,
data/training_data/training_data/11143.png,train,False,
data/training_data/training_data/11144.png,train,False,
data/training_data/training_data/11145.png,train,False,
data/training_data/training_data/11146.png,train,False,
data/training_data/training_data/11147.png,train,False,
data/training_data/training_data/11148.png,train,False,
data/training_data/training_data/11149.png,train,False,
data/training_data/training_data/1115.png,train,False,
data/training_data/training_data/11150.png,train,False,
data/training_data/training_data/11151.png,train,False,
data/training_data/training_data/11152.png,train,False,
data/training_data/training_data/11153.png,train,False,
data/training_data/training_data/11154.png,train,False,
data/training_data/training_data/11155.png,train,False,
data/training_data/training_data/11156.png,train,False,
data/training_data/training_data/11157.png,train,False,
data/training_data/training_data/11158.png,train,False,
data/training_data/training_data/11159.png,train,False,
data/training_data/training_data/1116.png,train,False,
data/training_data/training_data/11160.png,train,False,
data/training_data/training_data/11161.png,train,False,
data/training_data/training_data/11162.png,train,False,
data/training_data/training_data/11163.png,train,False,
data/training_data/training_data/11164.png,train,False,
data/training_data/training_data/11165.png,train,False,
data/training_data/training_data/11166.png,train,False,
data/training_data/training_data/11167.png,train,False,
data/training_data/training_data/11168.png,train,False,
data/training_data/training_data/11169.png,train,False,
data/training_data/training_data/1117.png,train,False,
data/training_data/training_data/11170.png,train,False,
data/training_data/training_data/11171.png,train,False,
data/training_data/training_data/11172.png,train,False,
data/training_data/training_data/11173.png,train,False,
data/training_data/training_data/11174.png,train,False,
data/training_data/training_data/11175.png,train,False,
data/training_data/training_data/11176.png,train,False,
data/training_data/training_data/11177.png,train,False,
data/training_data/training_data/11178.png,train,False,
data/training_data/training_data/11179.png,train,False,
data/training_data/training_data/1118.png,train,False,
data/training_data/training_data/11180.png,train,False,
data/training_data/training_data/11181.png,train,False,
data/training_data/training_data/11182.png,train,False,
data/training_data/training_data/11183.png,train,False,
data/training_data/training_data/11184.png,train,False,
data/training_data/training_data/11185.png,train,False,
data/training_data/training_data/11186.png,train,False,
data/training_data/training_data/11187.png,train,False,
data/training_data/training_data/11188.png,train,False,
data/training_data/training_data/11189.png,train,False,
data/training_data/training_data/1119.png,train,False,
data/training_data/training_data/11190.png,train,False,
data/training_data/training_data/11191.png,train,False,
data/training_data/training_data/11192.png,train,False,
data/training_data/training_data/11193.png,train,False,
data/training_data/training_data/11194.png,train,False,
data/training_data/training_data/11195.png,train,False,
data/training_data/training_data/11196.png,train,False,
data/training_data/training_data/11197.png,train,False,
data/training_data/training_data/11198.png,train,False,
data/training_data/training_data/11199.png,train,False,
data/training_data/training_data/112.png,train,False,
data/training_data/training_data/1120.png,train,False,
data/training_data/training_data/11200.png,train,False,
data/training_data/training_data/11201.png,train,False,
data/training_data/training_data/11202.png,train,False,
data/training_data/training_data/11203.png,train,False,
data/training_data/training_data/11204.png,train,False,
data/training_data/training_data/11205.png,train,False,
data/training_data/training_data/11206.png,train,False,
data/training_data/training_data/11207.png,train,False,
data/training_data/training_data/11208.png,train,False,
data/training_data/training_data/11209.png,train,False,
data/training_data/training_data/1121.png,train,False,
data/training_data/training_data/11210.png,train,False,
data/training_data/training_data/11211.png,train,False,
data/training_data/training_data/11212.png,train,False,
data/training_data/training_data/11213.png,train,False,
data/training_data/training_data/11214.png,train,False,
data/training_data/training_data/11215.png,train,False,
data/training_data/training_data/11216.png,train,False,
data/training_data/training_data/11217.png,train,False,
data/training_data/training_data/11218.png,train,False,
data/training_data/training_data/11219.png,train,False,
data/training_data/training_data/1122.png,train,False,
data/training_data/training_data/11220.png,train,False,
data/training_data/training_data/11221.png,train,False,
data/training_data/training_data/11222.png,train,False,
data/training_data/training_data/11223.png,train,False,
data/training_data/training_data/11224.png,train,False,
data/training_data/training_data/11225.png,train,False,
data/training_data/training_data/11226.png,train,False,
data/training_data/training_data/11227.png,train,False,
data/training_data/training_data/11228.png,train,False,
data/training_data/training_data/11229.png,train,False,
data/training_data/training_data/1123.png,train,False,
data/training_data/training_data/11230.png,train,False,
data/training_data/training_data/11231.png,train,False,
data/training_data/training_data/11232.png,train,False,
data/training_data/training_data/11233.png,train,False,
data/training_data/training_data/11234.png,train,False,
data/training_data/training_data/11235.png,train,False,
data/training_data/training_data/11236.png,train,False,
data/training_data/training_data/11237.png,train,False,
data/training_data/training_data/11238.png,train,False,
data/training_data/training_data/11239.png,train,False,
data/training_data/training_data/1124.png,train,False,
data/training_data/training_data/11240.png,train,False,
data/training_data/training_data/11241.png,train,False,
data/training_data/training_data/11242.png,train,False,
data/training_data/training_data/11243.png,train,False,
data/training_data/training_data/11244.png,train,False,
data/training_data/training_data/11245.png,train,False,
data/training_data/training_data/11246.png,train,False,
data/training_data/training_data/11247.png,train,False,
data/training_data/training_data/11248.png,train,False,
data/training_data/training_data/11249.png,train,False,
data/training_data/training_data/1125.png,train,False,
data/training_data/training_data/11250.png,train,False,
data/training_data/training_data/11251.png,train,False,
data/training_data/training_data/11252.png,train,False,
data/training_data/training_data/11253.png,train,False,
data/training_data/training_data/11254.png,train,False,
data/training_data/training_data/11255.png,train,False,
data/training_data/training_data/11256.png,train,False,
data/training_data/training_data/11257.png,train,False,
data/training_data/training_data/11258.png,train,False,
data/training_data/training_data/11259.png,train,False,
data/training_data/training_data/1126.png,train,False,
data/training_data/training_data/11260.png,train,False,
data/training_data/training_data/11261.png,train,False,
data/training_data/training_data/11262.png,train,False,
data/training_data/training_data/11263.png,train,False,
data/training_data/training_data/11264.png,train,False,
data/training_data/training_data/11265.png,train,False,
data/training_data/training_data/11266.png,train,False,
data/training_data/training_data/11267.png,train,False,
data/training_data/training_data/11268.png,train,False,
data/training_data/training_data/11269.png,train,False,
data/training_data/training_data/1127.png,train,False,
data/training_data/training_data/11270.png,train,False,
data/training_data/training_data/11271.png,train,False,
data/training_data/training_data/11272.png,train,False,
data/training_data/training_data/11273.png,train,False,
data/training_data/training_data/11274.png,train,False,
data/training_data/training_data/11275.png,train,False,
data/training_data/training_data/11276.png,train,False,
data/training_data/training_data/11277.png,train,False,
data/training_data/training_data/11278.png,train,False,
data/training_data/training_data/11279.png,train,False,
data/training_data/training_data/11280.png,train,False,
data/training_data/training_data/11281.png,train,False,
data/training_data/training_data/11282.png,train,False,
data/training_data/training_data/11283.png,train,False,
data/training_data/training_data/11284.png,train,False,
data/training_data/training_data/11285.png,train,False,
data/training_data/training_data/11286.png,train,False,
data/training_data/training_data/11287.png,train,False,
data/training_data/training_data/11288.png,train,False,
data/training_data/training_data/11289.png,train,False,
data/training_data/training_data/1129.png,train,False,
data/training_data/training_data/11290.png,train,False,
data/training_data/training_data/11291.png,train,False,
data/training_data/training_data/11292.png,train,False,
data/training_data/training_data/11293.png,train,False,
data/training_data/training_data/11294.png,train,False,
data/training_data/training_data/11295.png,train,False,
data/training_data/training_data/11296.png,train,False,
data/training_data/training_data/11297.png,train,False,
data/training_data/training_data/11298.png,train,False,
data/training_data/training_data/11299.png,train,False,
data/training_data/training_data/113.png,train,False,
data/training_data/training_data/1130.png,train,False,
data/training_data/training_data/11300.png,train,False,
data/training_data/training_data/11301.png,train,False,
data/training_data/training_data/11302.png,train,False,
data/training_data/training_data/11303.png,train,False,
data/training_data/training_data/11304.png,train,False,
data/training_data/training_data/11305.png,train,False,
data/training_data/training_data/11306.png,train,False,
data/training_data/training_data/11307.png,train,False,
data/training_data/training_data/11308.png,train,False,
data/training_data/training_data/11309.png,train,False,
data/training_data/training_data/1131.png,train,False,
data/training_data/training_data/11310.png,train,False,
data/training_data/training_data/11311.png,train,False,
data/training_data/training_data/11312.png,train,False,
data/training_data/training_data/11313.png,train,False,
data/training_data/training_data/11314.png,train,False,
data/training_data/training_data/11315.png,train,False,
data/training_data/training_data/11316.png,train,False,
data/training_data/training_data/11317.png,train,False,
data/training_data/training_data/11318.png,train,False,
data/training_data/training_data/11319.png,train,False,
data/training_data/training_data/1132.png,train,False,
data/training_data/training_data/11320.png,train,False,
data/training_data/training_data/11321.png,train,False,
data/training_data/training_data/11322.png,train,False,
data/training_data/training_data/11323.png,train,False,
data/training_data/training_data/11324.png,train,False,
data/training_data/training_data/11325.png,train,False,
data/training_data/training_data/11326.png,train,False,
data/training_data/training_data/11327.png,train,False,
data/training_data/training_data/11328.png,train,False,
data/training_data/training_data/11329.png,train,False,
data/training_data/training_data/1133.png,train,False,
data/training_data/training_data/11330.png,train,False,
data/training_data/training_data/11331.png,train,False,
data/training_data/training_data/11332.png,train,False,
data/training_data/training_data/11333.png,train,False,
data/training_data/training_data/11334.png,train,False,
data/training_data/training_data/11335.png,train,False,
data/training_data/training_data/11336.png,train,False,
data/training_data/training_data/11337.png,train,False,
data/training_data/training_data/11338.png,train,False,
data/training_data/training_data/11339.png,train,False,
data/training_data/training_data/1134.png,train,False,
data/training_data/training_data/11340.png,train,False,
data/training_data/training_data/11341.png,train,False,
data/training_data/training_data/11342.png,train,False,
data/training_data/training_data/11343.png,train,False,
data/training_data/training_data/11344.png,train,False,
data/training_data/training_data/11345.png,train,False,
data/training_data/training_data/11346.png,train,False,
data/training_data/training_data/11347.png,train,False,
data/training_data/training_data/11348.png,train,False,
data/training_data/training_data/11349.png,train,False,
data/training_data/training_data/1135.png,train,False,
data/training_data/training_data/11350.png,train,False,
data/training_data/training_data/11351.png,train,False,
data/training_data/training_data/11352.png,train,False,
data/training_data/training_data/11353.png,train,False,
data/training_data/training_data/11354.png,train,False,
data/training_data/training_data/11355.png,train,False,
data/training_data/training_data/11356.png,train,False,
data/training_data/training_data/11357.png,train,False,
data/training_data/training_data/11358.png,train,False,
data/training_data/training_data/11359.png,train,False,
data/training_data/training_data/1136.png,train,False,
data/training_data/training_data/11360.png,train,False,
data/training_data/training_data/11361.png,train,False,
data/training_data/training_data/11362.png,train,False,
data/training_data/training_data/11363.png,train,False,
data/training_data/training_data/11364.png,train,False,
data/training_data/training_data/11365.png,train,False,
data/training_data/training_data/11366.png,train,False,
data/training_data/training_data/11367.png,train,False,
data/training_data/training_data/11368.png,train,False,
data/training_data/training_data/11369.png,train,False,
data/training_data/training_data/1137.png,train,False,
data/training_data/training_data/11370.png,train,False,
data/training_data/training_data/11371.png,train,False,
data/training_data/training_data/11372.png,train,False,
data/training_data/training_data/11373.png,train,False,
data/training_data/training_data/11374.png,train,False,
data/training_data/training_data/11375.png,train,False,
data/training_data/training_data/11376.png,train,False,
data/training_data/training_data/11377.png,train,False,
data/training_data/training_data/11378.png,train,False,
data/training_data/training_data/11379.png,train,False,
data/training_data/training_data/1138.png,train,False,
data/training_data/training_data/11380.png,train,False,
data/training_data/training_data/11381.png,train,False,
data/training_data/training_data/11382.png,train,False,
data/training_data/training_data/11383.png,train,False,
data/training_data/training_data/11384.png,train,False,
data/training_data/training_data/11385.png,train,False,
data/training_data/training_data/11386.png,train,False,
data/training_data/training_data/11387.png,train,False,
data/training_data/training_data/11388.png,train,False,
data/training_data/training_data/11389.png,train,False,
data/training_data/training_data/1139.png,train,False,
data/training_data/training_data/11390.png,train,False,
data/training_data/training_data/11391.png,train,False,
data/training_data/training_data/11392.png,train,False,
data/training_data/training_data/11393.png,train,False,
data/training_data/training_data/11394.png,train,False,
data/training_data/training_data/11395.png,train,False,
data/training_data/training_data/11396.png,train,False,
data/training_data/training_data/11397.png,train,False,
data/training_data/training_data/11398.png,train,False,
data/training_data/training_data/11399.png,train,False,
data/training_data/training_data/114.png,train,False,
data/training_data/training_data/1140.png,train,False,
data/training_data/training_data/11400.png,train,False,
data/training_data/training_data/11401.png,train,False,
data/training_data/training_data/11402.png,train,False,
data/training_data/training_data/11403.png,train,False,
data/training_data/training_data/11404.png,train,False,
data/training_data/training_data/11405.png,train,False,
data/training_data/training_data/11406.png,train,False,
data/training_data/training_data/11407.png,train,False,
data/training_data/training_data/11408.png,train,False,
data/training_data/training_data/11409.png,train,False,
data/training_data/training_data/1141.png,train,False,
data/training_data/training_data/11410.png,train,False,
data/training_data/training_data/11411.png,train,False,
data/training_data/training_data/11412.png,train,False,
data/training_data/training_data/11413.png,train,False,
data/training_data/training_data/11414.png,train,False,
data/training_data/training_data/11415.png,train,False,
data/training_data/training_data/11416.png,train,False,
data/training_data/training_data/11417.png,train,False,
data/training_data/training_data/11418.png,train,False,
data/training_data/training_data/11419.png,train,False,
data/training_data/training_data/1142.png,train,False,
data/training_data/training_data/11420.png,train,False,
data/training_data/training_data/11421.png,train,False,
data/training_data/training_data/11422.png,train,False,
data/training_data/training_data/11423.png,train,False,
data/training_data/training_data/11424.png,train,False,
data/training_data/training_data/11425.png,train,False,
data/training_data/training_data/11426.png,train,False,
data/training_data/training_data/11427.png,train,False,
data/training_data/training_data/11428.png,train,False,
data/training_data/training_data/11429.png,train,False,
data/training_data/training_data/1143.png,train,False,
data/training_data/training_data/11430.png,train,False,
data/training_data/training_data/11431.png,train,False,
data/training_data/training_data/11432.png,train,False,
data/training_data/training_data/11433.png,train,False,
data/training_data/training_data/11434.png,train,False,
data/training_data/training_data/11435.png,train,False,
data/training_data/training_data/11436.png,train,False,
data/training_data/training_data/11437.png,train,False,
data/training_data/training_data/11438.png,train,False,
data/training_data/training_data/11439.png,train,False,
data/training_data/training_data/1144.png,train,False,
data/training_data/training_data/11440.png,train,False,
data/training_data/training_data/11441.png,train,False,
data/training_data/training_data/11442.png,train,False,
data/training_data/training_data/11443.png,train,False,
data/training_data/training_data/11444.png,train,False,
data/training_data/training_data/11445.png,train,False,
data/training_data/training_data/11446.png,train,False,
data/training_data/training_data/11447.png,train,False,
data/training_data/training_data/11448.png,train,False,
data/training_data/training_data/11449.png,train,False,
data/training_data/training_data/1145.png,train,False,
data/training_data/training_data/11450.png,train,False,
data/training_data/training_data/11451.png,train,False,
data/training_data/training_data/11452.png,train,False,
data/training_data/training_data/11453.png,train,False,
data/training_data/training_data/11454.png,train,False,
data/training_data/training_data/11455.png,train,False,
data/training_data/training_data/11456.png,train,False,
data/training_data/training_data/11457.png,train,False,
data/training_data/training_data/11458.png,train,False,
data/training_data/training_data/11459.png,train,False,
data/training_data/training_data/1146.png,train,False,
data/training_data/training_data/11460.png,train,False,
data/training_data/training_data/11461.png,train,False,
data/training_data/training_data/11462.png,train,False,
data/training_data/training_data/11463.png,train,False,
data/training_data/training_data/11464.png,train,False,
data/training_data/training_data/11465.png,train,False,
data/training_data/training_data/11466.png,train,False,
data/training_data/training_data/11467.png,train,False,
data/training_data/training_data/11468.png,train,False,
data/training_data/training_data/11469.png,train,False,
data/training_data/training_data/1147.png,train,False,
data/training_data/training_data/11470.png,train,False,
data/training_data/training_data/11471.png,train,False,
data/training_data/training_data/11472.png,train,False,
data/training_data/training_data/11473.png,train,False,
data/training_data/training_data/11474.png,train,False,
data/training_data/training_data/11475.png,train,False,
data/training_data/training_data/11476.png,train,False,
data/training_data/training_data/11477.png,train,False,
data/training_data/training_data/11478.png,train,False,
data/training_data/training_data/11479.png,train,False,
data/training_data/training_data/1148.png,train,False,
data/training_data/training_data/11480.png,train,False,
data/training_data/training_data/11481.png,train,False,
data/training_data/training_data/11482.png,train,False,
data/training_data/training_data/11483.png,train,False,
data/training_data/training_data/11484.png,train,False,
data/training_data/training_data/11485.png,train,False,
data/training_data/training_data/11486.png,train,False,
data/training_data/training_data/11487.png,train,False,
data/training_data/training_data/11488.png,train,False,
data/training_data/training_data/11489.png,train,False,
data/training_data/training_data/1149.png,train,False,
data/training_data/training_data/11490.png,train,False,
data/training_data/training_data/11491.png,train,False,
data/training_data/training_data/11492.png,train,False,
data/training_data/training_data/11493.png,train,False,
data/training_data/training_data/11494.png,train,False,
data/training_data/training_data/11495.png,train,False,
data/training_data/training_data/11496.png,train,False,
data/training_data/training_data/11497.png,train,False,
data/training_data/training_data/11498.png,train,False,
data/training_data/training_data/11499.png,train,False,
data/training_data/training_data/115.png,train,False,
data/training_data/training_data/1150.png,train,False,
data/training_data/training_data/11500.png,train,False,
data/training_data/training_data/11501.png,train,False,
data/training_data/training_data/11503.png,train,False,
data/training_data/training_data/11504.png,train,False,
data/training_data/training_data/11505.png,train,False,
data/training_data/training_data/11507.png,train,False,
data/training_data/training_data/11508.png,train,False,
data/training_data/training_data/11509.png,train,False,
data/training_data/training_data/1151.png,train,False,
data/training_data/training_data/11510.png,train,False,
data/training_data/training_data/11511.png,train,False,
data/training_data/training_data/11512.png,train,False,
data/training_data/training_data/11513.png,train,False,
data/training_data/training_data/11514.png,train,False,
data/training_data/training_data/11515.png,train,False,
data/training_data/training_data/11516.png,train,False,
data/training_data/training_data/11517.png,train,False,
data/training_data/training_data/11518.png,train,False,
data/training_data/training_data/11519.png,train,False,
data/training_data/training_data/1152.png,train,False,
data/training_data/training_data/11520.png,train,False,
data/training_data/training_data/11521.png,train,False,
data/training_data/training_data/11522.png,train,False,
data/training_data/training_data/11523.png,train,False,
data/training_data/training_data/11524.png,train,False,
data/training_data/training_data/11525.png,train,False,
data/training_data/training_data/11526.png,train,False,
data/training_data/training_data/11527.png,train,False,
data/training_data/training_data/11528.png,train,False,
data/training_data/training_data/11529.png,train,False,
data/training_data/training_data/1153.png,train,False,
data/training_data/training_data/11530.png,train,False,
data/training_data/training_data/11531.png,train,False,
data/training_data/training_data/11532.png,train,False,
data/training_data/training_data/11533.png,train,False,
data/training_data/training_data/11534.png,train,False,
data/training_data/training_data/11535.png,train,False,
data/training_data/training_data/11536.png,train,False,
data/training_data/training_data/11537.png,train,False,
data/training_data/training_data/11538.png,train,False,
data/training_data/training_data/11539.png,train,False,
data/training_data/training_data/1154.png,train,False,
data/training_data/training_data/11540.png,train,False,
data/training_data/training_data/11541.png,train,False,
data/training_data/training_data/11542.png,train,False,
data/training_data/training_data/11543.png,train,False,
data/training_data/training_data/11544.png,train,False,
data/training_data/training_data/11545.png,train,False,
data/training_data/training_data/11546.png,train,False,
data/training_data/training_data/11547.png,train,False,
data/training_data/training_data/11548.png,train,False,
data/training_data/training_data/11549.png,train,False,
data/training_data/training_data/1155.png,train,False,
data/training_data/training_data/11550.png,train,False,
data/training_data/training_data/11551.png,train,False,
data/training_data/training_data/11552.png,train,False,
data/training_data/training_data/11553.png,train,False,
data/training_data/training_data/11554.png,train,False,
data/training_data/training_data/11555.png,train,False,
data/training_data/training_data/11556.png,train,False,
data/training_data/training_data/11557.png,train,False,
data/training_data/training_data/11558.png,train,False,
data/training_data/training_data/11559.png,train,False,
data/training_data/training_data/1156.png,train,False,
data/training_data/training_data/11560.png,train,False,
data/training_data/training_data/11561.png,train,False,
data/training_data/training_data/11562.png,train,False,
data/training_data/training_data/11563.png,train,False,
data/training_data/training_data/11564.png,train,False,
data/training_data/training_data/11565.png,train,False,
data/training_data/training_data/11566.png,train,False,
data/training_data/training_data/11567.png,train,False,
data/training_data/training_data/11568.png,train,False,
data/training_data/training_data/11569.png,train,False,
data/training_data/training_data/1157.png,train,False,
data/training_data/training_data/11570.png,train,False,
data/training_data/training_data/11571.png,train,False,
data/training_data/training_data/11572.png,train,False,
data/training_data/training_data/11573.png,train,False,
data/training_data/training_data/11574.png,train,False,
data/training_data/training_data/11575.png,train,False,
data/training_data/training_data/11576.png,train,False,
data/training_data/training_data/11577.png,train,False,
data/training_data/training_data/11578.png,train,False,
data/training_data/training_data/11579.png,train,False,
data/training_data/training_data/1158.png,train,False,
data/training_data/training_data/11580.png,train,False,
data/training_data/training_data/11581.png,train,False,
data/training_data/training_data/11582.png,train,False,
data/training_data/training_data/11583.png,train,False,
data/training_data/training_data/11584.png,train,False,
data/training_data/training_data/11585.png,train,False,
data/training_data/training_data/11586.png,train,False,
data/training_data/training_data/11587.png,train,False,
data/training_data/training_data/11588.png,train,False,
data/training_data/training_data/11589.png,train,False,
data/training_data/training_data/1159.png,train,False,
data/training_data/training_data/11590.png,train,False,
data/training_data/training_data/11591.png,train,False,
data/training_data/training_data/11592.png,train,False,
data/training_data/training_data/11593.png,train,False,
data/training_data/training_data/11594.png,train,False,
data/training_data/training_data/11595.png,train,False,
data/training_data/training_data/11596.png,train,False,
data/training_data/training_data/11597.png,train,False,
data/training_data/training_data/11598.png,train,False,
data/training_data/training_data/11599.png,train,False,
data/training_data/training_data/116.png,train,False,
data/training_data/training_data/1160.png,train,False,
data/training_data/training_data/11600.png,train,False,
data/training_data/training_data/11601.png,train,False,
data/training_data/training_data/11602.png,train,False,
data/training_data/training_data/11603.png,train,False,
data/training_data/training_data/11604.png,train,False,
data/training_data/training_data/11605.png,train,False,
data/training_data/training_data/11606.png,train,False,
data/training_data/training_data/11607.png,train,False,
data/training_data/training_data/11608.png,train,False,
data/training_data/training_data/11609.png,train,False,
data/training_data/training_data/1161.png,train,False,
data/training_data/training_data/11610.png,train,False,
data/training_data/training_data/11611.png,train,False,
data/training_data/training_data/11612.png,train,False,
data/training_data/training_data/11613.png,train,False,
data/training_data/training_data/11614.png,train,False,
data/training_data/training_data/11615.png,train,False,
data/training_data/training_data/11616.png,train,False,
data/training_data/training_data/11617.png,train,False,
data/training_data/training_data/11618.png,train,False,
data/training_data/training_data/11619.png,train,False,
data/training_data/training_data/1162.png,train,False,
data/training_data/training_data/11620.png,train,False,
data/training_data/training_data/11621.png,train,False,
data/training_data/training_data/11622.png,train,False,
data/training_data/training_data/11623.png,train,False,
data/training_data/training_data/11624.png,train,False,
data/training_data/training_data/11625.png,train,False,
data/training_data/training_data/11626.png,train,False,
data/training_data/training_data/11627.png,train,False,
data/training_data/training_data/11628.png,train,False,
data/training_data/training_data/11629.png,train,False,
data/training_data/training_data/1163.png,train,False,
data/training_data/training_data/11630.png,train,False,
data/training_data/training_data/11631.png,train,False,
data/training_data/training_data/11632.png,train,False,
data/training_data/training_data/11633.png,train,False,
data/training_data/training_data/11634.png,train,False,
data/training_data/training_data/11635.png,train,False,
data/training_data/training_data/11636.png,train,False,
data/training_data/training_data/11637.png,train,False,
data/training_data/training_data/11638.png,train,False,
data/training_data/training_data/11639.png,train,False,
data/training_data/training_data/1164.png,train,False,
data/training_data/training_data/11640.png,train,False,
data/training_data/training_data/11641.png,train,False,
data/training_data/training_data/11642.png,train,False,
data/training_data/training_data/11643.png,train,False,
data/training_data/training_data/11644.png,train,False,
data/training_data/training_data/11645.png,train,False,
data/training_data/training_data/11646.png,train,False,
data/training_data/training_data/11647.png,train,False,
data/training_data/training_data/11648.png,train,False,
data/training_data/training_data/11649.png,train,False,
data/training_data/training_data/1165.png,train,False,
data/training_data/training_data/11650.png,train,False,
data/training_data/training_data/11651.png,train,False,
data/training_data/training_data/11652.png,train,False,
data/training_data/training_data/11653.png,train,False,
data/training_data/training_data/11654.png,train,False,
data/training_data/training_data/11655.png,train,False,
data/training_data/training_data/11656.png,train,False,
data/training_data/training_data/11657.png,train,False,
data/training_data/training_data/11658.png,train,False,
data/training_data/training_data/11659.png,train,False,
data/training_data/training_data/1166.png,train,False,
data/training_data/training_data/11660.png,train,False,
data/training_data/training_data/11661.png,train,False,
data/training_data/training_data/11662.png,train,False,
data/training_data/training_data/11663.png,train,False,
data/training_data/training_data/11664.png,train,False,
data/training_data/training_data/11665.png,train,False,
data/training_data/training_data/11666.png,train,False,
data/training_data/training_data/11667.png,train,False,
